
----- New Logging Session Started -----
Timestamp,Level,Task,Message

----- New Logging Session Started -----
Timestamp,Level,Task,Message

----- New Logging Session Started -----
Timestamp,Level,Task,Message

----- New Logging Session Started -----
Timestamp,Level,Task,Message
1073,ERROR,loopTask,SYSTEM RESTART DETECTED - this message should appear only once after power-up
55533,ERROR,GNSSTask,GNSSTask time, 2
55576,ERROR,ControlTask,ControlTask time, 0
55579,ERROR,NavTask,NavigationTask time, 0
55633,ERROR,GNSSTask,GNSS checkUblox time, 2
55633,ERROR,GNSSTask,GNSSTask time, 2
55676,ERROR,ControlTask,ControlTask time, 0
55679,ERROR,NavTask,NavigationTask time, 0
55733,ERROR,GNSSTask,GNSS checkUblox time, 2
55733,ERROR,GNSSTask,GNSSTask time, 2
55776,ERROR,ControlTask,ControlTask time, 0
55779,ERROR,NavTask,NavigationTask time, 0
55833,ERROR,GNSSTask,GNSS checkUblox time, 2
55833,ERROR,GNSSTask,GNSSTask time, 2
55876,ERROR,ControlTask,ControlTask time, 0
55879,ERROR,NavTask,NavigationTask time, 0
55884,ERROR,GGATask,GGATask time, 4
55952,ERROR,GNSSTask,pushRawData time, 21
55953,ERROR,GNSSTask,GNSS checkUblox time, 1
55953,ERROR,GNSSTask,GNSSTask time, 22
55976,ERROR,ControlTask,ControlTask time, 0
55979,ERROR,NavTask,NavigationTask time, 0
56033,ERROR,GNSSTask,GNSS checkUblox time, 2
56033,ERROR,GNSSTask,GNSSTask time, 2
56076,ERROR,ControlTask,ControlTask time, 0
56079,ERROR,NavTask,NavigationTask time, 0
56133,ERROR,GNSSTask,GNSS checkUblox time, 2
56133,ERROR,GNSSTask,GNSSTask time, 2
56176,ERROR,ControlTask,ControlTask time, 0
56179,ERROR,NavTask,NavigationTask time, 0
56233,ERROR,GNSSTask,GNSS checkUblox time, 2
56233,ERROR,GNSSTask,GNSSTask time, 2
56276,ERROR,ControlTask,ControlTask time, 0
56279,ERROR,NavTask,NavigationTask time, 0
56333,ERROR,GNSSTask,GNSS checkUblox time, 2
56333,ERROR,GNSSTask,GNSSTask time, 2
56376,ERROR,ControlTask,ControlTask time, 0
56379,ERROR,NavTask,NavigationTask time, 0
56433,ERROR,GNSSTask,GNSS checkUblox time, 2
56433,ERROR,GNSSTask,GNSSTask time, 2
56476,ERROR,ControlTask,ControlTask time, 0
56479,ERROR,NavTask,NavigationTask time, 0
56533,ERROR,GNSSTask,GNSS checkUblox time, 2
56533,ERROR,GNSSTask,GNSSTask time, 2
56576,ERROR,ControlTask,ControlTask time, 0
56579,ERROR,NavTask,NavigationTask time, 0
56633,ERROR,GNSSTask,GNSS checkUblox time, 2
56633,ERROR,GNSSTask,GNSSTask time, 2
56676,ERROR,ControlTask,ControlTask time, 0
56679,ERROR,NavTask,NavigationTask time, 0
56753,ERROR,GNSSTask,pushRawData time, 22
56754,ERROR,GNSSTask,GNSS checkUblox time, 1
56754,ERROR,GNSSTask,GNSSTask time, 23
56776,ERROR,ControlTask,ControlTask time, 0
56779,ERROR,NavTask,NavigationTask time, 0
56833,ERROR,GNSSTask,GNSS checkUblox time, 2
56833,ERROR,GNSSTask,GNSSTask time, 2
56876,ERROR,ControlTask,ControlTask time, 0
56879,ERROR,NavTask,NavigationTask time, 0
56886,ERROR,GGATask,GGATask time, 6
56933,ERROR,GNSSTask,GNSS checkUblox time, 2
56933,ERROR,GNSSTask,GNSSTask time, 2
56976,ERROR,ControlTask,ControlTask time, 0
56979,ERROR,NavTask,NavigationTask time, 0
57033,ERROR,GNSSTask,GNSS checkUblox time, 2
57033,ERROR,GNSSTask,GNSSTask time, 2
57076,ERROR,ControlTask,ControlTask time, 0
57079,ERROR,NavTask,NavigationTask time, 0
57133,ERROR,GNSSTask,GNSS checkUblox time, 2
57133,ERROR,GNSSTask,GNSSTask time, 2
57176,ERROR,ControlTask,ControlTask time, 0
57179,ERROR,NavTask,NavigationTask time, 0
57233,ERROR,GNSSTask,GNSS checkUblox time, 2
57233,ERROR,GNSSTask,GNSSTask time, 2
57276,ERROR,ControlTask,ControlTask time, 0
57279,ERROR,NavTask,NavigationTask time, 0
57333,ERROR,GNSSTask,GNSS checkUblox time, 2
57333,ERROR,GNSSTask,GNSSTask time, 2
57376,ERROR,ControlTask,ControlTask time, 0
57379,ERROR,NavTask,NavigationTask time, 0
57433,ERROR,GNSSTask,GNSS checkUblox time, 2
57433,ERROR,GNSSTask,GNSSTask time, 2
57476,ERROR,ControlTask,ControlTask time, 0
57479,ERROR,NavTask,NavigationTask time, 0
57533,ERROR,GNSSTask,GNSS checkUblox time, 2
57533,ERROR,GNSSTask,GNSSTask time, 2
57576,ERROR,ControlTask,ControlTask time, 0
57579,ERROR,NavTask,NavigationTask time, 0
57633,ERROR,GNSSTask,GNSS checkUblox time, 2
57633,ERROR,GNSSTask,GNSSTask time, 2
57676,ERROR,ControlTask,ControlTask time, 0
57679,ERROR,NavTask,NavigationTask time, 0
57753,ERROR,GNSSTask,pushRawData time, 22
57754,ERROR,GNSSTask,GNSS checkUblox time, 1
57754,ERROR,GNSSTask,GNSSTask time, 23
57776,ERROR,ControlTask,ControlTask time, 0
57779,ERROR,NavTask,NavigationTask time, 0
57833,ERROR,GNSSTask,GNSS checkUblox time, 2
57833,ERROR,GNSSTask,GNSSTask time, 2
57876,ERROR,ControlTask,ControlTask time, 0
57879,ERROR,NavTask,NavigationTask time, 0
57886,ERROR,GGATask,GGATask time, 6
57933,ERROR,GNSSTask,GNSS checkCallbacks time, 1
57933,ERROR,GNSSTask,GNSS checkUblox time, 2
57934,ERROR,GNSSTask,GNSSTask time, 3
57976,ERROR,ControlTask,ControlTask time, 0
57979,ERROR,NavTask,NavigationTask time, 0
58033,ERROR,GNSSTask,GNSS checkUblox time, 2
58033,ERROR,GNSSTask,GNSSTask time, 2
58076,ERROR,ControlTask,ControlTask time, 0
58079,ERROR,NavTask,NavigationTask time, 0
58133,ERROR,GNSSTask,GNSS checkUblox time, 2
58133,ERROR,GNSSTask,GNSSTask time, 2
58176,ERROR,ControlTask,ControlTask time, 0
58179,ERROR,NavTask,NavigationTask time, 0
58233,ERROR,GNSSTask,GNSS checkUblox time, 2
58233,ERROR,GNSSTask,GNSSTask time, 2
58276,ERROR,ControlTask,ControlTask time, 0
58279,ERROR,NavTask,NavigationTask time, 0
58333,ERROR,GNSSTask,GNSS checkUblox time, 2
58333,ERROR,GNSSTask,GNSSTask time, 2
58376,ERROR,ControlTask,ControlTask time, 0
58379,ERROR,NavTask,NavigationTask time, 0
58433,ERROR,GNSSTask,GNSS checkCallbacks time, 1
58433,ERROR,GNSSTask,GNSS checkUblox time, 2
58434,ERROR,GNSSTask,GNSSTask time, 3
58476,ERROR,ControlTask,ControlTask time, 0
58479,ERROR,NavTask,NavigationTask time, 0
58533,ERROR,GNSSTask,GNSS checkUblox time, 2
58533,ERROR,GNSSTask,GNSSTask time, 2
58576,ERROR,ControlTask,ControlTask time, 0
58579,ERROR,NavTask,NavigationTask time, 0
58633,ERROR,GNSSTask,GNSS checkUblox time, 2
58633,ERROR,GNSSTask,GNSSTask time, 2
58676,ERROR,ControlTask,ControlTask time, 0
58679,ERROR,NavTask,NavigationTask time, 0
58733,ERROR,GNSSTask,GNSS checkUblox time, 2
58733,ERROR,GNSSTask,GNSSTask time, 2
58776,ERROR,ControlTask,ControlTask time, 0
58779,ERROR,NavTask,NavigationTask time, 0
58876,ERROR,ControlTask,ControlTask time, 0
58922,ERROR,GNSSTask,pushRawData time, 91
58923,ERROR,GNSSTask,GNSS checkUblox time, 1
58924,ERROR,GNSSTask,GNSSTask time, 93
58901,ERROR,NavTask,NavigationTask time, 0
58931,ERROR,GGATask,GGATask time, 50
58932,ERROR,GNSSTask,GNSS checkUblox time, 1
58932,ERROR,GNSSTask,GNSSTask time, 1
58976,ERROR,ControlTask,ControlTask time, 0
58979,ERROR,NavTask,NavigationTask time, 0
59033,ERROR,GNSSTask,GNSS checkUblox time, 2
59033,ERROR,GNSSTask,GNSSTask time, 2
59076,ERROR,ControlTask,ControlTask time, 0
59079,ERROR,NavTask,NavigationTask time, 0
59133,ERROR,GNSSTask,GNSS checkUblox time, 2
59133,ERROR,GNSSTask,GNSSTask time, 2
59176,ERROR,ControlTask,ControlTask time, 0
59179,ERROR,NavTask,NavigationTask time, 0
59233,ERROR,GNSSTask,GNSS checkUblox time, 2
59233,ERROR,GNSSTask,GNSSTask time, 2
59276,ERROR,ControlTask,ControlTask time, 0
59279,ERROR,NavTask,NavigationTask time, 0
59333,ERROR,GNSSTask,GNSS checkUblox time, 2
59333,ERROR,GNSSTask,GNSSTask time, 2
59376,ERROR,ControlTask,ControlTask time, 0
59379,ERROR,NavTask,NavigationTask time, 0
59433,ERROR,GNSSTask,GNSS checkUblox time, 2
59433,ERROR,GNSSTask,GNSSTask time, 2
59476,ERROR,ControlTask,ControlTask time, 0
59479,ERROR,NavTask,NavigationTask time, 0
59533,ERROR,GNSSTask,GNSS checkUblox time, 2
59533,ERROR,GNSSTask,GNSSTask time, 2
59576,ERROR,ControlTask,ControlTask time, 0
59579,ERROR,NavTask,NavigationTask time, 0
59633,ERROR,GNSSTask,GNSS checkUblox time, 2
59633,ERROR,GNSSTask,GNSSTask time, 2
59676,ERROR,ControlTask,ControlTask time, 0
59679,ERROR,NavTask,NavigationTask time, 0
59733,ERROR,GNSSTask,GNSS checkUblox time, 2
59733,ERROR,GNSSTask,GNSSTask time, 2
59776,ERROR,ControlTask,ControlTask time, 0
59779,ERROR,NavTask,NavigationTask time, 0
59833,ERROR,GNSSTask,GNSS checkUblox time, 2
59833,ERROR,GNSSTask,GNSSTask time, 2
59876,ERROR,ControlTask,ControlTask time, 0
59879,ERROR,NavTask,NavigationTask time, 0
59886,ERROR,GGATask,GGATask time, 6
59973,ERROR,GNSSTask,pushRawData time, 42
59974,ERROR,GNSSTask,GNSS checkUblox time, 1
59975,ERROR,GNSSTask,GNSSTask time, 44
59976,ERROR,ControlTask,ControlTask time, 0
59979,ERROR,NavTask,NavigationTask time, 0
60033,ERROR,GNSSTask,GNSS checkCallbacks time, 1
60033,ERROR,GNSSTask,GNSS checkUblox time, 2
60033,ERROR,GNSSTask,GNSSTask time, 2
60076,ERROR,ControlTask,ControlTask time, 0
60079,ERROR,NavTask,NavigationTask time, 0
60133,ERROR,GNSSTask,GNSS checkUblox time, 2
60133,ERROR,GNSSTask,GNSSTask time, 2
60176,ERROR,ControlTask,ControlTask time, 0
60179,ERROR,NavTask,NavigationTask time, 0
60233,ERROR,GNSSTask,GNSS checkUblox time, 2
60233,ERROR,GNSSTask,GNSSTask time, 2
60276,ERROR,ControlTask,ControlTask time, 0
60279,ERROR,NavTask,NavigationTask time, 0
60333,ERROR,GNSSTask,GNSS checkUblox time, 2
60333,ERROR,GNSSTask,GNSSTask time, 2
60376,ERROR,ControlTask,ControlTask time, 0
60379,ERROR,NavTask,NavigationTask time, 0
60433,ERROR,GNSSTask,GNSS checkUblox time, 2
60433,ERROR,GNSSTask,GNSSTask time, 2
60476,ERROR,ControlTask,ControlTask time, 0
60479,ERROR,NavTask,NavigationTask time, 0
60533,ERROR,GNSSTask,GNSS checkUblox time, 2
60533,ERROR,GNSSTask,GNSSTask time, 2
60576,ERROR,ControlTask,ControlTask time, 0
60579,ERROR,NavTask,NavigationTask time, 0
60633,ERROR,GNSSTask,GNSS checkUblox time, 2
60633,ERROR,GNSSTask,GNSSTask time, 2
60676,ERROR,ControlTask,ControlTask time, 0
60679,ERROR,NavTask,NavigationTask time, 0
60733,ERROR,GNSSTask,GNSS checkUblox time, 2
60733,ERROR,GNSSTask,GNSSTask time, 2
60776,ERROR,ControlTask,ControlTask time, 0
60779,ERROR,NavTask,NavigationTask time, 0
60833,ERROR,GNSSTask,GNSS checkUblox time, 2
60833,ERROR,GNSSTask,GNSSTask time, 2
60876,ERROR,ControlTask,ControlTask time, 0
60879,ERROR,NavTask,NavigationTask time, 0
60886,ERROR,GGATask,GGATask time, 6
60951,ERROR,GNSSTask,pushRawData time, 20
60952,ERROR,GNSSTask,GNSS checkUblox time, 1
60953,ERROR,GNSSTask,GNSSTask time, 22
60976,ERROR,ControlTask,ControlTask time, 0
60979,ERROR,NavTask,NavigationTask time, 0
61033,ERROR,GNSSTask,GNSS checkCallbacks time, 1
61033,ERROR,GNSSTask,GNSS checkUblox time, 2
61033,ERROR,GNSSTask,GNSSTask time, 2
61076,ERROR,ControlTask,ControlTask time, 0
61079,ERROR,NavTask,NavigationTask time, 0
61133,ERROR,GNSSTask,GNSS checkUblox time, 2
61133,ERROR,GNSSTask,GNSSTask time, 2
61176,ERROR,ControlTask,ControlTask time, 0
61179,ERROR,NavTask,NavigationTask time, 0
61233,ERROR,GNSSTask,GNSS checkUblox time, 2
61233,ERROR,GNSSTask,GNSSTask time, 2
61276,ERROR,ControlTask,ControlTask time, 0
61279,ERROR,NavTask,NavigationTask time, 0
61333,ERROR,GNSSTask,GNSS checkUblox time, 2
61333,ERROR,GNSSTask,GNSSTask time, 2
61376,ERROR,ControlTask,ControlTask time, 0
61379,ERROR,NavTask,NavigationTask time, 0
61433,ERROR,GNSSTask,GNSS checkUblox time, 2
61433,ERROR,GNSSTask,GNSSTask time, 2
61476,ERROR,ControlTask,ControlTask time, 0
61479,ERROR,NavTask,NavigationTask time, 0
61555,ERROR,GNSSTask,pushRawData time, 24
61556,ERROR,GNSSTask,GNSSTask time, 25
61576,ERROR,ControlTask,ControlTask time, 0
61579,ERROR,NavTask,NavigationTask time, 0
61633,ERROR,GNSSTask,GNSS checkUblox time, 2
61633,ERROR,GNSSTask,GNSSTask time, 2
61676,ERROR,ControlTask,ControlTask time, 0
61679,ERROR,NavTask,NavigationTask time, 0
61733,ERROR,GNSSTask,GNSS checkUblox time, 2
61733,ERROR,GNSSTask,GNSSTask time, 2
61776,ERROR,ControlTask,ControlTask time, 0
61779,ERROR,NavTask,NavigationTask time, 0
61833,ERROR,GNSSTask,GNSS checkUblox time, 2
61833,ERROR,GNSSTask,GNSSTask time, 2
61876,ERROR,ControlTask,ControlTask time, 0
61879,ERROR,NavTask,NavigationTask time, 0
61886,ERROR,GGATask,GGATask time, 6
61933,ERROR,GNSSTask,GNSS checkUblox time, 2
61933,ERROR,GNSSTask,GNSSTask time, 2
61976,ERROR,ControlTask,ControlTask time, 0
61979,ERROR,NavTask,NavigationTask time, 0
62033,ERROR,GNSSTask,GNSS checkUblox time, 2
62033,ERROR,GNSSTask,GNSSTask time, 2
62076,ERROR,ControlTask,ControlTask time, 0
62079,ERROR,NavTask,NavigationTask time, 0
62133,ERROR,GNSSTask,GNSS checkUblox time, 2
62133,ERROR,GNSSTask,GNSSTask time, 2
62176,ERROR,ControlTask,ControlTask time, 0
62179,ERROR,NavTask,NavigationTask time, 0
62233,ERROR,GNSSTask,GNSS checkUblox time, 2
62233,ERROR,GNSSTask,GNSSTask time, 2
62276,ERROR,ControlTask,ControlTask time, 0
62279,ERROR,NavTask,NavigationTask time, 0
62333,ERROR,GNSSTask,GNSS checkUblox time, 2
62333,ERROR,GNSSTask,GNSSTask time, 2
62376,ERROR,ControlTask,ControlTask time, 0
62379,ERROR,NavTask,NavigationTask time, 0
62433,ERROR,GNSSTask,GNSS checkUblox time, 2
62433,ERROR,GNSSTask,GNSSTask time, 2
62476,ERROR,ControlTask,ControlTask time, 0
62479,ERROR,NavTask,NavigationTask time, 0
62533,ERROR,GNSSTask,GNSS checkCallbacks time, 1
62533,ERROR,GNSSTask,GNSS checkUblox time, 2
62534,ERROR,GNSSTask,GNSSTask time, 3
62576,ERROR,ControlTask,ControlTask time, 0
62579,ERROR,NavTask,NavigationTask time, 0
62633,ERROR,GNSSTask,GNSS checkUblox time, 2
62633,ERROR,GNSSTask,GNSSTask time, 2
62676,ERROR,ControlTask,ControlTask time, 0
62679,ERROR,NavTask,NavigationTask time, 0
62733,ERROR,GNSSTask,GNSS checkUblox time, 2
62733,ERROR,GNSSTask,GNSSTask time, 2
62776,ERROR,ControlTask,ControlTask time, 0
62779,ERROR,NavTask,NavigationTask time, 0
62833,ERROR,GNSSTask,GNSS checkUblox time, 2
62833,ERROR,GNSSTask,GNSSTask time, 2
62876,ERROR,ControlTask,ControlTask time, 0
62879,ERROR,NavTask,NavigationTask time, 0
62885,ERROR,GGATask,GGATask time, 4
62951,ERROR,GNSSTask,pushRawData time, 20
62952,ERROR,GNSSTask,GNSSTask time, 21
62976,ERROR,ControlTask,ControlTask time, 0
62979,ERROR,NavTask,NavigationTask time, 0
63033,ERROR,GNSSTask,GNSS checkCallbacks time, 1
63033,ERROR,GNSSTask,GNSS checkUblox time, 2
63033,ERROR,GNSSTask,GNSSTask time, 2
63076,ERROR,ControlTask,ControlTask time, 0
63079,ERROR,NavTask,NavigationTask time, 0
63133,ERROR,GNSSTask,GNSS checkUblox time, 2
63133,ERROR,GNSSTask,GNSSTask time, 2
63176,ERROR,ControlTask,ControlTask time, 0
63179,ERROR,NavTask,NavigationTask time, 0
63233,ERROR,GNSSTask,GNSS checkUblox time, 2
63233,ERROR,GNSSTask,GNSSTask time, 2
63276,ERROR,ControlTask,ControlTask time, 0
63279,ERROR,NavTask,NavigationTask time, 0
63333,ERROR,GNSSTask,GNSS checkUblox time, 2
63333,ERROR,GNSSTask,GNSSTask time, 2
63376,ERROR,ControlTask,ControlTask time, 0
63379,ERROR,NavTask,NavigationTask time, 0
63433,ERROR,GNSSTask,GNSS checkUblox time, 2
63433,ERROR,GNSSTask,GNSSTask time, 2
63476,ERROR,ControlTask,ControlTask time, 0
63479,ERROR,NavTask,NavigationTask time, 0
63533,ERROR,GNSSTask,GNSS checkUblox time, 2
63533,ERROR,GNSSTask,GNSSTask time, 2
63576,ERROR,ControlTask,ControlTask time, 0
63579,ERROR,NavTask,NavigationTask time, 0
63633,ERROR,GNSSTask,GNSS checkCallbacks time, 1
63633,ERROR,GNSSTask,GNSS checkUblox time, 2
63633,ERROR,GNSSTask,GNSSTask time, 2
63676,ERROR,ControlTask,ControlTask time, 0
63679,ERROR,NavTask,NavigationTask time, 0
63733,ERROR,GNSSTask,GNSS checkUblox time, 2
63733,ERROR,GNSSTask,GNSSTask time, 2
63776,ERROR,ControlTask,ControlTask time, 0
63779,ERROR,NavTask,NavigationTask time, 0
63833,ERROR,GNSSTask,GNSS checkUblox time, 2
63833,ERROR,GNSSTask,GNSSTask time, 2
63876,ERROR,ControlTask,ControlTask time, 0
63879,ERROR,NavTask,NavigationTask time, 0
63885,ERROR,GGATask,GGATask time, 5
63953,ERROR,GNSSTask,pushRawData time, 22
63954,ERROR,GNSSTask,GNSSTask time, 23
63976,ERROR,ControlTask,ControlTask time, 0
63979,ERROR,NavTask,NavigationTask time, 0
64033,ERROR,GNSSTask,GNSS checkUblox time, 2
64033,ERROR,GNSSTask,GNSSTask time, 2
64076,ERROR,ControlTask,ControlTask time, 0
64079,ERROR,NavTask,NavigationTask time, 0
64133,ERROR,GNSSTask,GNSS checkUblox time, 2
64133,ERROR,GNSSTask,GNSSTask time, 2
64176,ERROR,ControlTask,ControlTask time, 0
64179,ERROR,NavTask,NavigationTask time, 0
64233,ERROR,GNSSTask,GNSS checkUblox time, 2
64233,ERROR,GNSSTask,GNSSTask time, 2
64276,ERROR,ControlTask,ControlTask time, 0
64279,ERROR,NavTask,NavigationTask time, 0
64333,ERROR,GNSSTask,GNSS checkUblox time, 2
64333,ERROR,GNSSTask,GNSSTask time, 2
64376,ERROR,ControlTask,ControlTask time, 0
64379,ERROR,NavTask,NavigationTask time, 0
64432,ERROR,GNSSTask,GNSS checkUblox time, 1
64432,ERROR,GNSSTask,GNSSTask time, 1
64476,ERROR,ControlTask,ControlTask time, 0
64479,ERROR,NavTask,NavigationTask time, 0
64551,ERROR,GNSSTask,pushRawData time, 20
64552,ERROR,GNSSTask,GNSS checkUblox time, 1
64552,ERROR,GNSSTask,GNSSTask time, 21
64576,ERROR,ControlTask,ControlTask time, 0
64579,ERROR,NavTask,NavigationTask time, 0
64633,ERROR,GNSSTask,GNSS checkUblox time, 2
64633,ERROR,GNSSTask,GNSSTask time, 2
64676,ERROR,ControlTask,ControlTask time, 0
64679,ERROR,NavTask,NavigationTask time, 0
64732,ERROR,GNSSTask,------------------------------------------
64732,ERROR,GNSSTask,GNSS SYS TIME: 2025-04-09 15:25 (UTC)
64732,ERROR,GNSSTask,------------------------------------------
64733,ERROR,GNSSTask,GNSS checkCallbacks time, 1
64733,ERROR,GNSSTask,GNSS checkUblox time, 2
64733,ERROR,GNSSTask,GNSSTask time, 2
64776,ERROR,ControlTask,ControlTask time, 0
64779,ERROR,NavTask,NavigationTask time, 0
64833,ERROR,GNSSTask,GNSS checkUblox time, 2
64833,ERROR,GNSSTask,GNSSTask time, 2
64876,ERROR,ControlTask,ControlTask time, 0
64879,ERROR,NavTask,NavigationTask time, 0
64886,ERROR,GGATask,GGATask time, 6
64933,ERROR,GNSSTask,GNSS checkUblox time, 2
64933,ERROR,GNSSTask,GNSSTask time, 2
64976,ERROR,ControlTask,ControlTask time, 0
64979,ERROR,NavTask,NavigationTask time, 0
65033,ERROR,GNSSTask,GNSS checkCallbacks time, 1
65033,ERROR,GNSSTask,GNSS checkUblox time, 2
65034,ERROR,GNSSTask,GNSSTask time, 3
65076,ERROR,ControlTask,ControlTask time, 0
65079,ERROR,NavTask,NavigationTask time, 0
65133,ERROR,GNSSTask,GNSS checkUblox time, 2
65133,ERROR,GNSSTask,GNSSTask time, 2
65176,ERROR,ControlTask,ControlTask time, 0
65179,ERROR,NavTask,NavigationTask time, 0
65233,ERROR,GNSSTask,GNSS checkUblox time, 2
65233,ERROR,GNSSTask,GNSSTask time, 2
65276,ERROR,ControlTask,ControlTask time, 0
65279,ERROR,NavTask,NavigationTask time, 0
65333,ERROR,GNSSTask,GNSS checkUblox time, 2
65333,ERROR,GNSSTask,GNSSTask time, 2
65376,ERROR,ControlTask,ControlTask time, 0
65379,ERROR,NavTask,NavigationTask time, 0
65433,ERROR,GNSSTask,GNSS checkUblox time, 2
65433,ERROR,GNSSTask,GNSSTask time, 2
65476,ERROR,ControlTask,ControlTask time, 0
65479,ERROR,NavTask,NavigationTask time, 0
65533,ERROR,GNSSTask,GNSS checkUblox time, 2
65533,ERROR,GNSSTask,GNSSTask time, 2
65576,ERROR,ControlTask,ControlTask time, 0
65579,ERROR,NavTask,NavigationTask time, 0
65633,ERROR,GNSSTask,GNSS checkUblox time, 2
65633,ERROR,GNSSTask,GNSSTask time, 2
65676,ERROR,ControlTask,ControlTask time, 0
65679,ERROR,NavTask,NavigationTask time, 0
65753,ERROR,GNSSTask,pushRawData time, 22
65754,ERROR,GNSSTask,GNSS checkUblox time, 1
65754,ERROR,GNSSTask,GNSSTask time, 23
65776,ERROR,ControlTask,ControlTask time, 0
65779,ERROR,NavTask,NavigationTask time, 0
65833,ERROR,GNSSTask,GNSS checkUblox time, 2
65833,ERROR,GNSSTask,GNSSTask time, 2
65876,ERROR,ControlTask,ControlTask time, 0
65879,ERROR,NavTask,NavigationTask time, 0
65887,ERROR,GGATask,GGATask time, 7
65933,ERROR,GNSSTask,GNSS checkUblox time, 2
65933,ERROR,GNSSTask,GNSSTask time, 2
65976,ERROR,ControlTask,ControlTask time, 0
65979,ERROR,NavTask,NavigationTask time, 0
66033,ERROR,GNSSTask,GNSS checkUblox time, 2
66033,ERROR,GNSSTask,GNSSTask time, 2
66076,ERROR,ControlTask,ControlTask time, 0
66079,ERROR,NavTask,NavigationTask time, 0
66133,ERROR,GNSSTask,GNSS checkUblox time, 2
66133,ERROR,GNSSTask,GNSSTask time, 2
66176,ERROR,ControlTask,ControlTask time, 0
66179,ERROR,NavTask,NavigationTask time, 0
66233,ERROR,GNSSTask,GNSS checkUblox time, 2
66233,ERROR,GNSSTask,GNSSTask time, 2
66276,ERROR,ControlTask,ControlTask time, 0
66279,ERROR,NavTask,NavigationTask time, 0
66333,ERROR,GNSSTask,GNSS checkUblox time, 2
66333,ERROR,GNSSTask,GNSSTask time, 2
66376,ERROR,ControlTask,ControlTask time, 0
66379,ERROR,NavTask,NavigationTask time, 0
66433,ERROR,GNSSTask,GNSS checkUblox time, 2
66433,ERROR,GNSSTask,GNSSTask time, 2
66476,ERROR,ControlTask,ControlTask time, 0
66479,ERROR,NavTask,NavigationTask time, 0
66533,ERROR,GNSSTask,GNSS checkUblox time, 2
66533,ERROR,GNSSTask,GNSSTask time, 2
66576,ERROR,ControlTask,ControlTask time, 0
66579,ERROR,NavTask,NavigationTask time, 0
66652,ERROR,GNSSTask,pushRawData time, 21
66654,ERROR,GNSSTask,GNSSTask time, 23
66676,ERROR,ControlTask,ControlTask time, 0
66679,ERROR,NavTask,NavigationTask time, 0
66733,ERROR,GNSSTask,GNSS checkUblox time, 2
66733,ERROR,GNSSTask,GNSSTask time, 2
66776,ERROR,ControlTask,ControlTask time, 0
66779,ERROR,NavTask,NavigationTask time, 0
66833,ERROR,GNSSTask,GNSS checkUblox time, 2
66833,ERROR,GNSSTask,GNSSTask time, 2
66876,ERROR,ControlTask,ControlTask time, 0
66879,ERROR,NavTask,NavigationTask time, 0
66886,ERROR,GGATask,GGATask time, 6
66933,ERROR,GNSSTask,GNSS checkUblox time, 2
66933,ERROR,GNSSTask,GNSSTask time, 2
66976,ERROR,ControlTask,ControlTask time, 0
66979,ERROR,NavTask,NavigationTask time, 0
67033,ERROR,GNSSTask,GNSS checkUblox time, 2
67033,ERROR,GNSSTask,GNSSTask time, 2
67076,ERROR,ControlTask,ControlTask time, 0
67079,ERROR,NavTask,NavigationTask time, 0
67133,ERROR,GNSSTask,GNSS checkUblox time, 2
67133,ERROR,GNSSTask,GNSSTask time, 2
67176,ERROR,ControlTask,ControlTask time, 0
67179,ERROR,NavTask,NavigationTask time, 0
67233,ERROR,GNSSTask,GNSS checkUblox time, 2
67233,ERROR,GNSSTask,GNSSTask time, 2
67276,ERROR,ControlTask,ControlTask time, 0
67279,ERROR,NavTask,NavigationTask time, 0
67333,ERROR,GNSSTask,GNSS checkUblox time, 2
67333,ERROR,GNSSTask,GNSSTask time, 2
67376,ERROR,ControlTask,ControlTask time, 0
67379,ERROR,NavTask,NavigationTask time, 0
67433,ERROR,GNSSTask,GNSS checkUblox time, 2
67433,ERROR,GNSSTask,GNSSTask time, 2
67476,ERROR,ControlTask,ControlTask time, 0
67479,ERROR,NavTask,NavigationTask time, 0
67533,ERROR,GNSSTask,GNSS checkUblox time, 2
67533,ERROR,GNSSTask,GNSSTask time, 2
67576,ERROR,ControlTask,ControlTask time, 0
67579,ERROR,NavTask,NavigationTask time, 0
67633,ERROR,GNSSTask,GNSS checkUblox time, 2
67633,ERROR,GNSSTask,GNSSTask time, 2
67676,ERROR,ControlTask,ControlTask time, 0
67679,ERROR,NavTask,NavigationTask time, 0
67733,ERROR,GNSSTask,GNSS checkUblox time, 2
67733,ERROR,GNSSTask,GNSSTask time, 2
