
----- New Logging Session Started -----
Timestamp,Level,Task,Message

----- New Logging Session Started -----
Timestamp,Level,Task,Message
1072,ERROR,loopTask,SYSTEM RESTART DETECTED - this message should appear only once after power-up
13586,ERROR,GNSSTask,GNSSTask time, 1
13587,ERROR,GNSSTask,GNSS checkUblox time, 1
13587,ERROR,GNSSTask,GNSSTask time, 1
13588,ERROR,GNSSTask,GNSS checkUblox time, 1
13588,ERROR,GNSSTask,GNSSTask time, 1
13590,ERROR,GNSSTask,GNSS checkCallbacks time, 1
13591,ERROR,GNSSTask,GNSS checkUblox time, 3
13591,ERROR,GNSSTask,GNSSTask time, 3
13592,ERROR,GNSSTask,GNSS checkUblox time, 1
13592,ERROR,GNSSTask,GNSSTask time, 1
13594,ERROR,GNSSTask,GNSSTask time, 2
13595,ERROR,GNSSTask,GNSSTask time, 1
13595,ERROR,ControlTask,ControlTask time, 0
13595,ERROR,NavTask,NavigationTask time, 0
13625,ERROR,ControlTask,ControlTask time, 0
13629,ERROR,GNSSTask,GNSS checkUblox time, 2
13629,ERROR,GNSSTask,GNSSTask time, 2
13629,ERROR,NavTask,NavigationTask time, 0
13675,ERROR,ControlTask,ControlTask time, 0
13679,ERROR,GNSSTask,GNSS checkUblox time, 2
13679,ERROR,GNSSTask,GNSSTask time, 2
13679,ERROR,NavTask,NavigationTask time, 0
13725,ERROR,ControlTask,ControlTask time, 0
13729,ERROR,GNSSTask,GNSS checkUblox time, 2
13729,ERROR,GNSSTask,GNSSTask time, 2
13729,ERROR,NavTask,NavigationTask time, 0
13775,ERROR,ControlTask,ControlTask time, 0
13779,ERROR,GNSSTask,GNSS checkUblox time, 2
13779,ERROR,GNSSTask,GNSSTask time, 2
13779,ERROR,NavTask,NavigationTask time, 0
13825,ERROR,ControlTask,ControlTask time, 0
13829,ERROR,GNSSTask,GNSS checkUblox time, 2
13829,ERROR,GNSSTask,GNSSTask time, 2
13829,ERROR,NavTask,NavigationTask time, 0
13875,ERROR,ControlTask,ControlTask time, 0
13879,ERROR,GNSSTask,GNSS checkUblox time, 2
13879,ERROR,GNSSTask,GNSSTask time, 2
13881,ERROR,NavTask,NavigationTask time, 0
13884,ERROR,GGATask,GGATask time, 5
13925,ERROR,ControlTask,ControlTask time, 0
13928,ERROR,NavTask,NavigationTask time, 0
13952,ERROR,GNSSTask,pushRawData time, 25
13953,ERROR,GNSSTask,GNSSTask time, 26
13975,ERROR,ControlTask,ControlTask time, 0
13978,ERROR,GNSSTask,GNSS checkUblox time, 1
13978,ERROR,GNSSTask,GNSSTask time, 1
13978,ERROR,NavTask,NavigationTask time, 0
14025,ERROR,ControlTask,ControlTask time, 0
14029,ERROR,GNSSTask,GNSS checkCallbacks time, 1
14029,ERROR,GNSSTask,GNSS checkUblox time, 2
14030,ERROR,GNSSTask,GNSSTask time, 3
14030,ERROR,NavTask,NavigationTask time, 0
14075,ERROR,ControlTask,ControlTask time, 0
14078,ERROR,GNSSTask,GNSS checkCallbacks time, 1
14079,ERROR,GNSSTask,GNSS checkUblox time, 2
14079,ERROR,GNSSTask,GNSSTask time, 2
14079,ERROR,NavTask,NavigationTask time, 0
14125,ERROR,ControlTask,ControlTask time, 0
14128,ERROR,GNSSTask,GNSS checkCallbacks time, 1
14129,ERROR,GNSSTask,GNSS checkUblox time, 2
14129,ERROR,GNSSTask,GNSSTask time, 2
14129,ERROR,NavTask,NavigationTask time, 0
14175,ERROR,ControlTask,ControlTask time, 0
14178,ERROR,GNSSTask,GNSS checkCallbacks time, 1
14179,ERROR,GNSSTask,GNSS checkCallbacks time, 1
14179,ERROR,GNSSTask,GNSS checkUblox time, 2
14179,ERROR,GNSSTask,GNSSTask time, 2
14180,ERROR,NavTask,NavigationTask time, 0
14225,ERROR,ControlTask,ControlTask time, 0
14228,ERROR,GNSSTask,GNSS checkUblox time, 1
14229,ERROR,GNSSTask,GNSSTask time, 2
14229,ERROR,NavTask,NavigationTask time, 0
14275,ERROR,ControlTask,ControlTask time, 0
14278,ERROR,GNSSTask,GNSS checkCallbacks time, 1
14279,ERROR,GNSSTask,GNSS checkCallbacks time, 1
14279,ERROR,GNSSTask,GNSS checkUblox time, 2
14280,ERROR,GNSSTask,GNSSTask time, 3
14280,ERROR,NavTask,NavigationTask time, 0
14325,ERROR,ControlTask,ControlTask time, 0
14329,ERROR,GNSSTask,GNSS checkUblox time, 2
14329,ERROR,GNSSTask,GNSSTask time, 2
14329,ERROR,NavTask,NavigationTask time, 0
14375,ERROR,ControlTask,ControlTask time, 0
14379,ERROR,GNSSTask,GNSS checkUblox time, 2
14379,ERROR,GNSSTask,GNSSTask time, 2
14379,ERROR,NavTask,NavigationTask time, 0
14425,ERROR,ControlTask,ControlTask time, 0
14429,ERROR,GNSSTask,GNSS checkUblox time, 2
14429,ERROR,GNSSTask,GNSSTask time, 2
14429,ERROR,NavTask,NavigationTask time, 0
14475,ERROR,ControlTask,ControlTask time, 0
14479,ERROR,GNSSTask,GNSS checkCallbacks time, 1
14479,ERROR,GNSSTask,GNSS checkUblox time, 2
14479,ERROR,GNSSTask,GNSSTask time, 2
14480,ERROR,NavTask,NavigationTask time, 0
14525,ERROR,ControlTask,ControlTask time, 0
14529,ERROR,GNSSTask,GNSS checkCallbacks time, 1
14529,ERROR,GNSSTask,GNSS checkUblox time, 2
14530,ERROR,GNSSTask,GNSSTask time, 3
14530,ERROR,NavTask,NavigationTask time, 0
14575,ERROR,ControlTask,ControlTask time, 0
14579,ERROR,GNSSTask,GNSS checkUblox time, 2
14579,ERROR,GNSSTask,GNSSTask time, 2
14579,ERROR,NavTask,NavigationTask time, 0
14625,ERROR,ControlTask,ControlTask time, 0
14629,ERROR,GNSSTask,GNSS checkUblox time, 2
14629,ERROR,GNSSTask,GNSSTask time, 2
14629,ERROR,NavTask,NavigationTask time, 0
14675,ERROR,ControlTask,ControlTask time, 0
14679,ERROR,GNSSTask,GNSS checkUblox time, 2
14679,ERROR,GNSSTask,GNSSTask time, 2
14679,ERROR,NavTask,NavigationTask time, 0
14725,ERROR,ControlTask,ControlTask time, 0
14729,ERROR,GNSSTask,GNSS checkUblox time, 2
14729,ERROR,GNSSTask,GNSSTask time, 2
14729,ERROR,NavTask,NavigationTask time, 0
14775,ERROR,ControlTask,ControlTask time, 0
14779,ERROR,GNSSTask,GNSS checkUblox time, 2
14779,ERROR,GNSSTask,GNSSTask time, 2
14779,ERROR,NavTask,NavigationTask time, 0
14825,ERROR,ControlTask,ControlTask time, 0
14829,ERROR,GNSSTask,GNSS checkUblox time, 2
14829,ERROR,GNSSTask,GNSSTask time, 2
14829,ERROR,NavTask,NavigationTask time, 0
14875,ERROR,ControlTask,ControlTask time, 0
14879,ERROR,GNSSTask,GNSS checkUblox time, 2
14879,ERROR,GNSSTask,GNSSTask time, 2
14880,ERROR,NavTask,NavigationTask time, 0
14885,ERROR,GGATask,GGATask time, 6
14925,ERROR,ControlTask,ControlTask time, 0
14928,ERROR,NavTask,NavigationTask time, 0
14952,ERROR,GNSSTask,pushRawData time, 25
14953,ERROR,GNSSTask,GNSS checkUblox time, 1
14953,ERROR,GNSSTask,GNSSTask time, 26
14975,ERROR,ControlTask,ControlTask time, 0
14979,ERROR,GNSSTask,GNSS checkUblox time, 2
14979,ERROR,GNSSTask,GNSSTask time, 2
14979,ERROR,NavTask,NavigationTask time, 0
15025,ERROR,ControlTask,ControlTask time, 0
15029,ERROR,GNSSTask,GNSS checkUblox time, 2
15029,ERROR,GNSSTask,GNSSTask time, 2
15029,ERROR,NavTask,NavigationTask time, 0
15075,ERROR,ControlTask,ControlTask time, 0
15079,ERROR,GNSSTask,GNSS checkUblox time, 2
15079,ERROR,GNSSTask,GNSSTask time, 2
15079,ERROR,NavTask,NavigationTask time, 0
15125,ERROR,ControlTask,ControlTask time, 0
15129,ERROR,GNSSTask,GNSS checkUblox time, 2
15129,ERROR,GNSSTask,GNSSTask time, 2
15129,ERROR,NavTask,NavigationTask time, 0
15175,ERROR,ControlTask,ControlTask time, 0
15179,ERROR,GNSSTask,GNSS checkUblox time, 2
15179,ERROR,GNSSTask,GNSSTask time, 2
15179,ERROR,NavTask,NavigationTask time, 0
15225,ERROR,ControlTask,ControlTask time, 0
15229,ERROR,GNSSTask,GNSS checkUblox time, 2
15229,ERROR,GNSSTask,GNSSTask time, 2
15229,ERROR,NavTask,NavigationTask time, 0
15275,ERROR,ControlTask,ControlTask time, 0
15279,ERROR,GNSSTask,GNSS checkUblox time, 2
15279,ERROR,GNSSTask,GNSSTask time, 2
15279,ERROR,NavTask,NavigationTask time, 0
15325,ERROR,ControlTask,ControlTask time, 0
15329,ERROR,GNSSTask,GNSS checkUblox time, 2
15329,ERROR,GNSSTask,GNSSTask time, 2
15329,ERROR,NavTask,NavigationTask time, 0
15375,ERROR,ControlTask,ControlTask time, 0
15379,ERROR,GNSSTask,GNSS checkUblox time, 2
15379,ERROR,GNSSTask,GNSSTask time, 2
15379,ERROR,NavTask,NavigationTask time, 0
15425,ERROR,ControlTask,ControlTask time, 0
15429,ERROR,GNSSTask,GNSS checkUblox time, 2
15429,ERROR,GNSSTask,GNSSTask time, 2
15429,ERROR,NavTask,NavigationTask time, 0
15475,ERROR,ControlTask,ControlTask time, 0
15479,ERROR,GNSSTask,GNSS checkUblox time, 2
15479,ERROR,GNSSTask,GNSSTask time, 2
15479,ERROR,NavTask,NavigationTask time, 0
15525,ERROR,ControlTask,ControlTask time, 0
15529,ERROR,GNSSTask,GNSS checkUblox time, 2
15529,ERROR,GNSSTask,GNSSTask time, 2
15529,ERROR,NavTask,NavigationTask time, 0
15575,ERROR,ControlTask,ControlTask time, 0
15579,ERROR,GNSSTask,GNSS checkUblox time, 2
15579,ERROR,GNSSTask,GNSSTask time, 2
15579,ERROR,NavTask,NavigationTask time, 0
15625,ERROR,ControlTask,ControlTask time, 0
15629,ERROR,GNSSTask,GNSS checkUblox time, 2
15629,ERROR,GNSSTask,GNSSTask time, 2
15629,ERROR,NavTask,NavigationTask time, 0
15675,ERROR,ControlTask,ControlTask time, 0
15679,ERROR,GNSSTask,GNSS checkUblox time, 2
15679,ERROR,GNSSTask,GNSSTask time, 2
15679,ERROR,NavTask,NavigationTask time, 0
15725,ERROR,ControlTask,ControlTask time, 0
15729,ERROR,GNSSTask,GNSS checkUblox time, 2
15729,ERROR,GNSSTask,GNSSTask time, 2
15729,ERROR,NavTask,NavigationTask time, 0
15775,ERROR,ControlTask,ControlTask time, 0
15779,ERROR,GNSSTask,GNSS checkUblox time, 2
15779,ERROR,GNSSTask,GNSSTask time, 2
15779,ERROR,NavTask,NavigationTask time, 0
15825,ERROR,ControlTask,ControlTask time, 0
15829,ERROR,GNSSTask,GNSS checkUblox time, 2
15829,ERROR,GNSSTask,GNSSTask time, 2
15829,ERROR,NavTask,NavigationTask time, 0
15875,ERROR,ControlTask,ControlTask time, 0
15879,ERROR,GNSSTask,GNSS checkUblox time, 2
15879,ERROR,GNSSTask,GNSSTask time, 2
15885,ERROR,GGATask,GGATask time, 6
15880,ERROR,NavTask,NavigationTask time, 0
15925,ERROR,ControlTask,ControlTask time, 0
15952,ERROR,GNSSTask,pushRawData time, 25
15953,ERROR,GNSSTask,GNSS checkUblox time, 1
15955,ERROR,GNSSTask,GNSSTask time, 28
15978,ERROR,GNSSTask,GNSS checkUblox time, 1
15983,ERROR,GNSSTask,GNSSTask time, 6
15975,ERROR,ControlTask,ControlTask time, 0
16029,ERROR,GNSSTask,GNSS checkCallbacks time, 1
16038,ERROR,GNSSTask,GNSS checkUblox time, 11
16051,ERROR,GNSSTask,GNSSTask time, 24
16078,ERROR,GNSSTask,GNSS checkCallbacks time, 1
16078,ERROR,GNSSTask,GNSS checkUblox time, 1
16091,ERROR,GNSSTask,GNSSTask time, 14
16025,ERROR,ControlTask,ControlTask time, 0
16128,ERROR,GNSSTask,GNSS checkUblox time, 1
16131,ERROR,GNSSTask,GNSSTask time, 4
16117,ERROR,ControlTask,ControlTask time, 0
16159,ERROR,ControlTask,ControlTask time, 0
16179,ERROR,GNSSTask,GNSS checkCallbacks time, 1
16185,ERROR,GNSSTask,GNSS checkUblox time, 8
16198,ERROR,GNSSTask,GNSSTask time, 21
16175,ERROR,ControlTask,ControlTask time, 0
16229,ERROR,GNSSTask,GNSS checkUblox time, 2
16240,ERROR,GNSSTask,GNSSTask time, 13
16226,ERROR,ControlTask,ControlTask time, 0
16279,ERROR,GNSSTask,GNSS checkUblox time, 2
16279,ERROR,GNSSTask,GNSSTask time, 2
16275,ERROR,ControlTask,ControlTask time, 0
16229,ERROR,NavTask,NavigationTask time, 0
16329,ERROR,GNSSTask,GNSS checkUblox time, 2
16340,ERROR,GNSSTask,GNSSTask time, 13
16325,ERROR,ControlTask,ControlTask time, 0
16379,ERROR,GNSSTask,GNSS checkUblox time, 2
16379,ERROR,GNSSTask,GNSSTask time, 2
16375,ERROR,ControlTask,ControlTask time, 0
16324,ERROR,NavTask,NavigationTask time, 0
16429,ERROR,GNSSTask,GNSS checkUblox time, 2
16431,ERROR,GNSSTask,GNSSTask time, 4
16425,ERROR,ControlTask,ControlTask time, 0
16418,ERROR,NavTask,NavigationTask time, 0
16479,ERROR,GNSSTask,GNSS checkUblox time, 2
16484,ERROR,GNSSTask,GNSSTask time, 7
16475,ERROR,ControlTask,ControlTask time, 0
16529,ERROR,GNSSTask,GNSS checkCallbacks time, 1
16534,ERROR,GNSSTask,GNSS checkUblox time, 6
16550,ERROR,GNSSTask,GNSSTask time, 23
16525,ERROR,ControlTask,ControlTask time, 0
16579,ERROR,GNSSTask,GNSS checkUblox time, 2
16588,ERROR,GNSSTask,GNSSTask time, 11
16575,ERROR,ControlTask,ControlTask time, 0
16628,ERROR,GNSSTask,GNSS checkCallbacks time, 1
16628,ERROR,GNSSTask,GNSS checkUblox time, 1
16641,ERROR,GNSSTask,GNSSTask time, 14
16625,ERROR,ControlTask,ControlTask time, 0
16678,ERROR,GNSSTask,GNSS checkCallbacks time, 1
16678,ERROR,GNSSTask,GNSS checkUblox time, 1
16690,ERROR,GNSSTask,GNSSTask time, 13
16675,ERROR,ControlTask,ControlTask time, 0
16725,ERROR,ControlTask,ControlTask time, 0
16729,ERROR,GNSSTask,GNSS checkUblox time, 2
16738,ERROR,GNSSTask,GNSSTask time, 11
16671,ERROR,NavTask,NavigationTask time, 0
16775,ERROR,ControlTask,ControlTask time, 0
16779,ERROR,GNSSTask,GNSS checkUblox time, 2
16789,ERROR,GNSSTask,GNSSTask time, 12
16763,ERROR,NavTask,NavigationTask time, 0
16829,ERROR,GNSSTask,GNSS checkUblox time, 2
16829,ERROR,GNSSTask,GNSSTask time, 2
16825,ERROR,ControlTask,ControlTask time, 0
16815,ERROR,NavTask,NavigationTask time, 0
16879,ERROR,GNSSTask,GNSS checkUblox time, 2
16885,ERROR,GGATask,GGATask time, 6
16886,ERROR,GNSSTask,GNSSTask time, 9
16952,ERROR,GNSSTask,pushRawData time, 25
16953,ERROR,GNSSTask,GNSS checkUblox time, 1
16953,ERROR,GNSSTask,GNSSTask time, 26
16875,ERROR,ControlTask,ControlTask time, 0
16978,ERROR,GNSSTask,GNSS checkUblox time, 1
16986,ERROR,GNSSTask,GNSSTask time, 9
16973,ERROR,ControlTask,ControlTask time, 0
17029,ERROR,GNSSTask,GNSS checkCallbacks time, 1
17042,ERROR,GNSSTask,GNSS checkUblox time, 15
17057,ERROR,GNSSTask,GNSSTask time, 30
17078,ERROR,GNSSTask,GNSS checkCallbacks time, 1
17084,ERROR,GNSSTask,GNSS checkUblox time, 7
17097,ERROR,GNSSTask,GNSSTask time, 20
17121,ERROR,ControlTask,ControlTask time, 0
17129,ERROR,GNSSTask,GNSS checkUblox time, 2
17137,ERROR,GNSSTask,GNSSTask time, 10
17124,ERROR,ControlTask,ControlTask time, 0
17179,ERROR,GNSSTask,GNSS checkUblox time, 2
17179,ERROR,GNSSTask,GNSSTask time, 2
17165,ERROR,ControlTask,ControlTask time, 0
17204,ERROR,ControlTask,ControlTask time, 0
17229,ERROR,GNSSTask,GNSS checkUblox time, 2
17230,ERROR,GNSSTask,GNSSTask time, 3
17225,ERROR,ControlTask,ControlTask time, 0
17267,ERROR,NavTask,NavigationTask time, 0
17279,ERROR,GNSSTask,GNSS checkUblox time, 2
17283,ERROR,GNSSTask,GNSSTask time, 6
17275,ERROR,ControlTask,ControlTask time, 0
17269,ERROR,NavTask,NavigationTask time, 0
17329,ERROR,GNSSTask,GNSS checkUblox time, 2
17335,ERROR,GNSSTask,GNSSTask time, 8
17325,ERROR,ControlTask,ControlTask time, 0
17375,ERROR,ControlTask,ControlTask time, 0
17379,ERROR,GNSSTask,GNSS checkUblox time, 2
17389,ERROR,GNSSTask,GNSSTask time, 12
17322,ERROR,NavTask,NavigationTask time, 0
17429,ERROR,GNSSTask,GNSS checkUblox time, 2
17429,ERROR,GNSSTask,GNSSTask time, 2
17425,ERROR,ControlTask,ControlTask time, 0
17415,ERROR,NavTask,NavigationTask time, 0
17479,ERROR,GNSSTask,GNSS checkUblox time, 2
17481,ERROR,GNSSTask,GNSSTask time, 4
17475,ERROR,ControlTask,ControlTask time, 0
17529,ERROR,GNSSTask,GNSS checkCallbacks time, 1
17529,ERROR,GNSSTask,GNSS checkUblox time, 2
17549,ERROR,GNSSTask,GNSSTask time, 22
17525,ERROR,ControlTask,ControlTask time, 0
17579,ERROR,GNSSTask,GNSS checkUblox time, 2
17589,ERROR,GNSSTask,GNSSTask time, 12
17576,ERROR,ControlTask,ControlTask time, 0
17629,ERROR,GNSSTask,GNSS checkUblox time, 2
17630,ERROR,GNSSTask,GNSSTask time, 3
17625,ERROR,ControlTask,ControlTask time, 0
17668,ERROR,NavTask,NavigationTask time, 0
17679,ERROR,GNSSTask,GNSS checkUblox time, 2
17682,ERROR,GNSSTask,GNSSTask time, 5
17675,ERROR,ControlTask,ControlTask time, 0
17669,ERROR,NavTask,NavigationTask time, 0
17729,ERROR,GNSSTask,GNSS checkUblox time, 2
17734,ERROR,GNSSTask,GNSSTask time, 7
17725,ERROR,ControlTask,ControlTask time, 0
17775,ERROR,ControlTask,ControlTask time, 0
17779,ERROR,GNSSTask,GNSS checkUblox time, 2
17788,ERROR,GNSSTask,GNSSTask time, 11
17721,ERROR,NavTask,NavigationTask time, 0
17812,ERROR,NavTask,NavigationTask time, 0
17829,ERROR,GNSSTask,GNSS checkUblox time, 2
17836,ERROR,GNSSTask,GNSSTask time, 9
17825,ERROR,ControlTask,ControlTask time, 0
17824,ERROR,NavTask,NavigationTask time, 0
17879,ERROR,GNSSTask,GNSS checkUblox time, 2
17884,ERROR,GGATask,GGATask time, 5
17885,ERROR,GNSSTask,GNSSTask time, 8
17949,ERROR,GNSSTask,pushRawData time, 22
17951,ERROR,GNSSTask,GNSSTask time, 24
17875,ERROR,ControlTask,ControlTask time, 0
17954,ERROR,ControlTask,ControlTask time, 0
17978,ERROR,GNSSTask,GNSS checkUblox time, 1
17981,ERROR,GNSSTask,GNSSTask time, 4
17975,ERROR,ControlTask,ControlTask time, 0
17973,ERROR,NavTask,NavigationTask time, 0
18029,ERROR,GNSSTask,GNSS checkCallbacks time, 1
18050,ERROR,GNSSTask,GNSS checkCallbacks time, 1
18063,ERROR,GNSSTask,GNSS checkUblox time, 36
18078,ERROR,GNSSTask,GNSSTask time, 51
18093,ERROR,GNSSTask,GNSS checkCallbacks time, 1
18106,ERROR,GNSSTask,GNSS checkUblox time, 14
18119,ERROR,GNSSTask,GNSSTask time, 27
18133,ERROR,GNSSTask,GNSS checkCallbacks time, 1
18145,ERROR,GNSSTask,GNSS checkUblox time, 13
18158,ERROR,GNSSTask,GNSSTask time, 26
18178,ERROR,GNSSTask,GNSS checkUblox time, 1
18185,ERROR,GNSSTask,GNSSTask time, 8
18125,ERROR,ControlTask,ControlTask time, 0
18211,ERROR,ControlTask,ControlTask time, 0
18229,ERROR,GNSSTask,GNSS checkUblox time, 2
18238,ERROR,GNSSTask,GNSSTask time, 11
18224,ERROR,ControlTask,ControlTask time, 0
18278,ERROR,GNSSTask,GNSS checkCallbacks time, 1
18278,ERROR,GNSSTask,GNSS checkUblox time, 1
18290,ERROR,GNSSTask,GNSSTask time, 13
18264,ERROR,ControlTask,ControlTask time, 0
18329,ERROR,GNSSTask,GNSS checkUblox time, 2
18329,ERROR,GNSSTask,GNSSTask time, 2
18316,ERROR,ControlTask,ControlTask time, 0
18355,ERROR,ControlTask,ControlTask time, 0
18379,ERROR,GNSSTask,GNSS checkUblox time, 2
18381,ERROR,GNSSTask,GNSSTask time, 4
18375,ERROR,ControlTask,ControlTask time, 0
18323,ERROR,NavTask,NavigationTask time, 0
18429,ERROR,GNSSTask,GNSS checkUblox time, 2
18435,ERROR,GNSSTask,GNSSTask time, 8
18425,ERROR,ControlTask,ControlTask time, 0
18422,ERROR,NavTask,NavigationTask time, 0
18479,ERROR,GNSSTask,GNSS checkUblox time, 2
18487,ERROR,GNSSTask,GNSSTask time, 10
18475,ERROR,ControlTask,ControlTask time, 0
18529,ERROR,GNSSTask,GNSS checkCallbacks time, 1
18532,ERROR,GNSSTask,GNSS checkUblox time, 5
18553,ERROR,GNSSTask,GNSSTask time, 26
18578,ERROR,GNSSTask,GNSS checkUblox time, 1
18579,ERROR,GNSSTask,GNSSTask time, 2
18525,ERROR,ControlTask,ControlTask time, 0
18605,ERROR,ControlTask,ControlTask time, 0
18629,ERROR,GNSSTask,GNSS checkUblox time, 2
18631,ERROR,GNSSTask,GNSSTask time, 4
18625,ERROR,ControlTask,ControlTask time, 0
18574,ERROR,NavTask,NavigationTask time, 0
18678,ERROR,GNSSTask,GNSS checkCallbacks time, 1
18685,ERROR,GNSSTask,GNSS checkUblox time, 7
18697,ERROR,GNSSTask,GNSSTask time, 20
18675,ERROR,ControlTask,ControlTask time, 0
18728,ERROR,GNSSTask,GNSS checkUblox time, 1
18737,ERROR,GNSSTask,GNSSTask time, 10
18725,ERROR,ControlTask,ControlTask time, 0
18775,ERROR,ControlTask,ControlTask time, 0
18779,ERROR,GNSSTask,GNSS checkUblox time, 2
18790,ERROR,GNSSTask,GNSSTask time, 13
18770,ERROR,NavTask,NavigationTask time, 0
18829,ERROR,GNSSTask,GNSS checkUblox time, 2
18830,ERROR,GNSSTask,GNSSTask time, 3
18825,ERROR,ControlTask,ControlTask time, 0
18817,ERROR,NavTask,NavigationTask time, 0
18879,ERROR,GNSSTask,GNSS checkUblox time, 2
18884,ERROR,GGATask,GGATask time, 5
18885,ERROR,GNSSTask,GNSSTask time, 8
18953,ERROR,GNSSTask,pushRawData time, 26
18954,ERROR,GNSSTask,GNSS checkUblox time, 1
18954,ERROR,GNSSTask,GNSSTask time, 27
18978,ERROR,GNSSTask,GNSSTask time, 1
18975,ERROR,ControlTask,ControlTask time, 0
18990,ERROR,ControlTask,ControlTask time, 0
18969,ERROR,NavTask,NavigationTask time, 0
19029,ERROR,GNSSTask,GNSS checkUblox time, 2
19030,ERROR,GNSSTask,GNSSTask time, 3
19025,ERROR,ControlTask,ControlTask time, 0
19078,ERROR,GNSSTask,GNSS checkUblox time, 1
19085,ERROR,GNSSTask,GNSSTask time, 8
19075,ERROR,ControlTask,ControlTask time, 0
19116,ERROR,NavTask,NavigationTask time, 0
19129,ERROR,GNSSTask,GNSS checkUblox time, 2
19135,ERROR,GNSSTask,GNSSTask time, 8
19125,ERROR,ControlTask,ControlTask time, 0
19123,ERROR,NavTask,NavigationTask time, 0
19179,ERROR,GNSSTask,GNSS checkUblox time, 2
19183,ERROR,GNSSTask,GNSSTask time, 6
19175,ERROR,ControlTask,ControlTask time, 0
19171,ERROR,NavTask,NavigationTask time, 0
19228,ERROR,GNSSTask,GNSS checkUblox time, 1
19235,ERROR,GNSSTask,GNSSTask time, 8
19225,ERROR,ControlTask,ControlTask time, 0
19223,ERROR,NavTask,NavigationTask time, 0
19279,ERROR,GNSSTask,GNSS checkUblox time, 2
19283,ERROR,GNSSTask,GNSSTask time, 6
19275,ERROR,ControlTask,ControlTask time, 0
19271,ERROR,NavTask,NavigationTask time, 0
19328,ERROR,GNSSTask,GNSS checkUblox time, 1
19334,ERROR,GNSSTask,GNSSTask time, 7
19325,ERROR,ControlTask,ControlTask time, 0
19320,ERROR,NavTask,NavigationTask time, 0
19379,ERROR,GNSSTask,GNSS checkCallbacks time, 1
19386,ERROR,GNSSTask,GNSS checkUblox time, 9
19400,ERROR,GNSSTask,GNSSTask time, 23
19428,ERROR,GNSSTask,GNSS checkUblox time, 1
19429,ERROR,GNSSTask,GNSSTask time, 2
19375,ERROR,ControlTask,ControlTask time, 0
19455,ERROR,ControlTask,ControlTask time, 0
19478,ERROR,GNSSTask,GNSS checkCallbacks time, 1
19482,ERROR,GNSSTask,GNSS checkUblox time, 5
19495,ERROR,GNSSTask,GNSSTask time, 18
19475,ERROR,ControlTask,ControlTask time, 0
19528,ERROR,GNSSTask,GNSS checkUblox time, 1
19534,ERROR,GNSSTask,GNSSTask time, 7
19525,ERROR,ControlTask,ControlTask time, 0
19579,ERROR,GNSSTask,GNSS checkUblox time, 2
19582,ERROR,GNSSTask,GNSSTask time, 5
19575,ERROR,ControlTask,ControlTask time, 0
19573,ERROR,NavTask,NavigationTask time, 0
19629,ERROR,GNSSTask,GNSS checkUblox time, 2
19635,ERROR,GNSSTask,GNSSTask time, 8
19625,ERROR,ControlTask,ControlTask time, 0
19675,ERROR,ControlTask,ControlTask time, 0
19679,ERROR,GNSSTask,GNSS checkUblox time, 2
19688,ERROR,GNSSTask,GNSSTask time, 11
19621,ERROR,NavTask,NavigationTask time, 0
19728,ERROR,GNSSTask,GNSS checkCallbacks time, 1
19728,ERROR,GNSSTask,GNSS checkUblox time, 1
19740,ERROR,GNSSTask,GNSSTask time, 13
19725,ERROR,ControlTask,ControlTask time, 0
19779,ERROR,GNSSTask,GNSS checkUblox time, 2
19779,ERROR,GNSSTask,GNSSTask time, 2
